text,label,label_name
what source do my fund come from?,50,verify_source_of_funds
i deposited cash into my account and i'm having trouble seeing it on my account.,26,balance_not_updated_after_cheque_or_cash_deposit
you operate in which countries?,76,country_support
i want to open an account for my child.,12,age_limit
"while transferring money, its getting error out as my transfer is not possible. please help me in this as earlier i was able to do it successfully.",54,beneficiary_not_allowed
my statement has a payment that i do not recall making,27,card_payment_not_recognised
how long will it take to transfer something to china urgently?,51,transfer_timing
i want to do a cash deposit to top up. how do i do this?,61,top_up_by_cash_or_cheque
i tried activation my card and it didn't employment,71,activate_my_card
how do i receive money from someone?,56,receiving_money
i topped up and now my money is not there anymore! what happened to it?,25,top_up_reverted
"i think that someone may be using my card, but i'm not sure,.",35,compromised_card
who can request disposable cards?,34,disposable_card_limits
your exchange rates are coming from where?,2,exchange_rate
is there a reason my payments are pending?,40,pending_card_payment
how do i top-up automatically?,8,automatic_top_up
do i need to verify my top-up?,59,verify_top_up
why was i charged a fee when making this transfer when i shouldn't have been?,55,transfer_fee_charged
is it possible for a friend to personally send me a payment?,56,receiving_money
"i want a mastercard, instead.",32,visa_or_mastercard
can i get a visa instead of a mastercard?,32,visa_or_mastercard
can i top-up my google pay?,74,apple_pay_or_google_pay
"please help! i was looking at my account and saw a transaction with a seller i don't remember. is it possible for you to track the sale, because i really don't think i made a payment to them.",37,direct_debit_payment_not_recognised
does the top-up need verified?,59,verify_top_up
what do i have to do to get my pin unblocked?,13,pin_blocked
i took out money from the atm and it's still showing as pending?,5,pending_cash_withdrawal
is there a limit to auto top?,8,automatic_top_up
my transfer was not approved,43,declined_transfer
how do i receive a virtual card?,23,getting_virtual_card
i looked at my statement and found a payment i and found a mistake.,27,card_payment_not_recognised
can i top off with a debit card?,22,supported_cards_and_currencies
there is a payment on my card that i do not recognize.,27,card_payment_not_recognised
can i let other people have access to my account in order to top up?,33,topping_up_by_card
why did my transfer get declined?,43,declined_transfer
when will my transfer move from pending to confirmed?,46,pending_transfer
why is their a charge pending on my card still?,40,pending_card_payment
why was i charged an extra pound?,4,extra_charge_on_statement
there is a debit transaction on my statement that i did not make,37,direct_debit_payment_not_recognised
why do i have to pay extra for using my card?,20,card_payment_fee_charged
could you please put a freeze on my card? there are some payments on it that i don't know where they came from.,27,card_payment_not_recognised
how do i change my account details?,28,edit_personal_details
i tried doing an in country transfer earlier this week. i thought it would be there by now but i still don't see the money. can you check the status on my transfer?,21,transfer_not_received_by_recipient
has my card been lost in delivery?,0,card_arrival
why can't i transfer to an account?,54,beneficiary_not_allowed
"i am using the app, and i see cash withdrawals that i did not authorize.",68,cash_withdrawal_not_recognised
what is the cost for currency exchanges?,69,exchange_charge
what happened! i asked for 30 pounds at your atm and only go 10. the machine lied about it too. it said i received the full 30 pounds. someone better help me asap on this.,19,wrong_amount_of_cash_received
the wait for this transfer seems to be taking a very long time. it is very important that it goes through quickly. can you please tell me how long it may take?,46,pending_transfer
i can't input my pin again.,13,pin_blocked
"when is my balance going to update, i just transferred some money",67,balance_not_updated_after_bank_transfer
whats the process of tranfering money into an account?,58,transfer_into_account
how long does it take to verify a person's identity?,30,unable_to_verify_identity
why am i being charged a fee for using my card? if there is some print out of places that charge me can you please send me that?,20,card_payment_fee_charged
how do i replace a stolen card?,11,lost_or_stolen_card
"i deposited a check yesterday to up my account balance, but that deposit hasn't shown up yet. it's been a day already!",26,balance_not_updated_after_cheque_or_cash_deposit
what is the strange cash withdrawal on my statement?,68,cash_withdrawal_not_recognised
please help me get a refund?,42,request_refund
i need an atm right now!,36,atm_support
is it normal to be charged an extra fee when paying with my card?,20,card_payment_fee_charged
i want a real card,62,order_physical_card
how do i activate my card so i can start using it?,71,activate_my_card
top up did not work on the app.,66,top_up_failed
"i wanted to transfer money to another account, but now i don't have to so i'd like to cancel said transfer. how can i do that?",17,cancel_transfer
how does a us resident go about acquiring a new card?,76,country_support
is there a location where i can change my pin?,53,change_pin
i put the wrong pin too many times and now it is blocked. can you help me unblock it?,13,pin_blocked
do i need to verify my top up?,59,verify_top_up
why wont my american express work to add money,22,supported_cards_and_currencies
if i want to can i set up a new pin?,53,change_pin
can i cash deposit to top up my account,61,top_up_by_cash_or_cheque
i must verify the source of my funds,50,verify_source_of_funds
i forgot my code,38,passcode_forgotten
how can i top up my card with another card?,22,supported_cards_and_currencies
